sex,alder,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063,pop_2064,pop_2065,pop_2066,pop_2067,pop_2068,pop_2069,pop_2070,pop_2071,pop_2072,pop_2073,pop_2074,pop_2075,pop_2076,pop_2077,pop_2078
M,85,18901.0,19379.0,20138.0,21187.0,22234.0,22432.0,23542.0,24236.0,24834.0,25528.0,26513.0,27386.0,29358.0,30485.0,31511.0,31787.0,33295.0,33869.0,33654.0,34115.0,34642.0,33911.0,33870.0,32754.0,32383.0,31766.0,32878.0,33078.0,33908.0,33281.0,34444.0,34524.0,34409.0,35281.0,35874.0,35787.0,37392.0,37654.0,38002.0,37705.0,37361.0
M,86,17215.0,18219.0,18697.0,19496.0,20525.0,21573.0,21827.0,22969.0,23752.0,24294.0,25094.0,26112.0,27040.0,29032.0,30189.0,31202.0,31477.0,32989.0,33538.0,33366.0,33815.0,34370.0,33620.0,33619.0,32470.0,32128.0,31538.0,32611.0,32786.0,33616.0,32999.0,34171.0,34244.0,34149.0,35019.0,35622.0,35528.0,37128.0,37350.0,37680.0,37452.0
M,87,16276.0,16559.0,17573.0,18104.0,18899.0,19945.0,20990.0,21321.0,22435.0,23304.0,23865.0,24699.0,25766.0,26755.0,28742.0,29872.0,30906.0,31177.0,32719.0,33227.0,33080.0,33493.0,34083.0,33323.0,33356.0,32206.0,31861.0,31288.0,32347.0,32530.0,33342.0,32725.0,33883.0,33958.0,33896.0,34737.0,35376.0,35247.0,36851.0,37092.0,37357.0
M,88,15198.0,15679.0,15985.0,17001.0,17544.0,18316.0,19431.0,20503.0,20822.0,21990.0,22882.0,23536.0,24400.0,25481.0,26469.0,28466.0,29582.0,30601.0,30881.0,32398.0,32900.0,32788.0,33196.0,33801.0,33075.0,33069.0,31988.0,31565.0,31053.0,32086.0,32284.0,33075.0,32452.0,33617.0,33684.0,33612.0,34461.0,35110.0,35005.0,36570.0,36833.0
M,89,14297.0,14621.0,15120.0,15425.0,16503.0,17006.0,17823.0,18962.0,20052.0,20447.0,21610.0,22550.0,23227.0,24156.0,25214.0,26222.0,28207.0,29320.0,30332.0,30605.0,32118.0,32621.0,32514.0,32922.0,33504.0,32791.0,32811.0,31740.0,31305.0,30811.0,31824.0,32015.0,32801.0,32184.0,33359.0,33431.0,33364.0,34210.0,34835.0,34719.0,36308.0
M,90,12589.0,13128.0,13515.0,13938.0,14411.0,15435.0,16032.0,16795.0,18032.0,19164.0,19628.0,20870.0,21870.0,22705.0,23583.0,24605.0,25661.0,27619.0,28702.0,29704.0,29973.0,31473.0,31989.0,31879.0,32287.0,32857.0,32180.0,32169.0,31140.0,30737.0,30256.0,31271.0,31405.0,32189.0,31642.0,32783.0,32879.0,32778.0,33605.0,34218.0,34120.0
M,91,8576.0,8588.0,9088.0,9409.0,9771.0,10187.0,10893.0,11407.0,12014.0,12856.0,13771.0,14160.0,15156.0,16025.0,16637.0,17353.0,18190.0,18991.0,20452.0,21226.0,21856.0,22091.0,23251.0,23589.0,23485.0,23809.0,24260.0,23739.0,23722.0,22977.0,22751.0,22359.0,23096.0,23188.0,23747.0,23378.0,24178.0,24331.0,24233.0,24831.0,25322.0
M,92,4754.0,5847.0,5895.0,6230.0,6418.0,6794.0,7030.0,7602.0,8090.0,8475.0,9209.0,9959.0,10294.0,11065.0,11809.0,12207.0,12780.0,13347.0,14001.0,14984.0,15482.0,16042.0,16199.0,17088.0,17328.0,17339.0,17541.0,17855.0,17477.0,17534.0,16950.0,16741.0,16493.0,17009.0,17134.0,17488.0,17223.0,17805.0,17943.0,17879.0,18343.0
M,93,2925.0,3253.0,4061.0,4105.0,4412.0,4496.0,4760.0,5044.0,5429.0,5863.0,6139.0,6738.0,7261.0,7534.0,8136.0,8673.0,9028.0,9457.0,9804.0,10319.0,11126.0,11400.0,11749.0,11843.0,12588.0,12746.0,12763.0,12901.0,13145.0,12831.0,12874.0,12454.0,12330.0,12086.0,12450.0,12580.0,12932.0,12687.0,13087.0,13227.0,13114.0
M,94,1702.0,2007.0,2238.0,2837.0,2826.0,3082.0,3137.0,3369.0,3606.0,3858.0,4264.0,4435.0,4918.0,5300.0,5463.0,5990.0,6320.0,6542.0,6906.0,7165.0,7558.0,8186.0,8351.0,8626.0,8737.0,9255.0,9450.0,9390.0,9522.0,9770.0,9476.0,9560.0,9222.0,9127.0,8971.0,9201.0,9315.0,9573.0,9344.0,9646.0,9774.0
M,95,874.0,1060.0,1292.0,1417.0,1857.0,1833.0,2066.0,2080.0,2306.0,2472.0,2681.0,2966.0,3200.0,3524.0,3774.0,3854.0,4213.0,4542.0,4661.0,4951.0,5173.0,5441.0,5906.0,5926.0,6109.0,6306.0,6664.0,6797.0,6728.0,6841.0,6967.0,6771.0,6850.0,6683.0,6585.0,6438.0,6651.0,6656.0,6898.0,6735.0,6945.0
M,96,435.0,526.0,658.0,833.0,893.0,1208.0,1210.0,1380.0,1392.0,1567.0,1687.0,1878.0,2115.0,2262.0,2477.0,2667.0,2736.0,2994.0,3240.0,3374.0,3508.0,3708.0,3908.0,4251.0,4209.0,4361.0,4511.0,4742.0,4928.0,4805.0,4890.0,4985.0,4837.0,4892.0,4797.0,4699.0,4637.0,4820.0,4775.0,4934.0,4846.0
M,97,233.0,256.0,329.0,417.0,545.0,563.0,775.0,815.0,938.0,961.0,1110.0,1195.0,1343.0,1512.0,1634.0,1794.0,1900.0,1991.0,2168.0,2312.0,2414.0,2548.0,2660.0,2797.0,3050.0,3017.0,3170.0,3212.0,3421.0,3500.0,3450.0,3511.0,3584.0,3400.0,3459.0,3410.0,3385.0,3302.0,3489.0,3417.0,3532.0
M,98,124.0,153.0,155.0,205.0,276.0,362.0,372.0,523.0,539.0,664.0,681.0,774.0,827.0,914.0,1088.0,1169.0,1278.0,1375.0,1423.0,1563.0,1659.0,1756.0,1833.0,1941.0,2015.0,2213.0,2160.0,2251.0,2310.0,2448.0,2506.0,2501.0,2551.0,2620.0,2473.0,2489.0,2431.0,2428.0,2375.0,2490.0,2467.0
M,99,51.0,83.0,105.0,86.0,125.0,187.0,249.0,244.0,346.0,366.0,430.0,498.0,547.0,603.0,660.0,782.0,821.0,901.0,1001.0,1010.0,1108.0,1166.0,1242.0,1303.0,1404.0,1445.0,1570.0,1602.0,1594.0,1656.0,1770.0,1813.0,1814.0,1850.0,1895.0,1802.0,1830.0,1784.0,1786.0,1712.0,1820.0
M,100,26.0,24.0,45.0,65.0,52.0,70.0,116.0,158.0,149.0,226.0,233.0,282.0,327.0,391.0,408.0,453.0,535.0,581.0,635.0,698.0,697.0,806.0,835.0,869.0,912.0,988.0,1009.0,1080.0,1107.0,1094.0,1153.0,1233.0,1250.0,1258.0,1290.0,1325.0,1276.0,1272.0,1219.0,1222.0,1201.0
M,101,7.0,8.0,4.0,10.0,20.0,15.0,21.0,32.0,53.0,45.0,78.0,71.0,98.0,97.0,141.0,134.0,156.0,177.0,198.0,203.0,229.0,226.0,273.0,267.0,297.0,306.0,340.0,353.0,371.0,382.0,384.0,402.0,438.0,436.0,456.0,449.0,460.0,446.0,439.0,441.0,443.0
M,102,1.0,2.0,4.0,1.0,6.0,5.0,2.0,4.0,11.0,22.0,14.0,31.0,30.0,36.0,42.0,64.0,61.0,53.0,62.0,64.0,73.0,95.0,81.0,87.0,98.0,100.0,107.0,123.0,121.0,142.0,139.0,154.0,135.0,144.0,155.0,177.0,150.0,168.0,163.0,150.0,144.0
M,103,,1.0,,2.0,,2.0,5.0,,1.0,,8.0,2.0,9.0,12.0,18.0,11.0,23.0,24.0,13.0,23.0,30.0,28.0,34.0,31.0,38.0,35.0,38.0,31.0,46.0,38.0,49.0,47.0,50.0,41.0,50.0,48.0,59.0,52.0,55.0,59.0,50.0
M,104,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,5.0,7.0,7.0,7.0,6.0,6.0,9.0,10.0,11.0,8.0,6.0,11.0,13.0,15.0,14.0,20.0,11.0,17.0,12.0,16.0,15.0,16.0,16.0,15.0,15.0,18.0,17.0
M,105,,,,,,,,,,,,,,,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,6.0,3.0,,3.0,5.0,8.0,2.0,8.0,3.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0,6.0,9.0
M,106,,,,,,,,,,,,,,,,1.0,,2.0,3.0,1.0,,1.0,2.0,,3.0,1.0,,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,,2.0
M,107,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
M,108,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,
M,109,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
