sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058,pop_2059,pop_2060,pop_2061,pop_2062,pop_2063
M,88,4721.0,5162.0,5745.0,6232.0,6815.0,7456.0,7938.0,7845.0,9177.0,10152.0,11798.0,12367.0,14472.0,14240.0,14325.0,14484.0,14973.0,15125.0,16063.0,16689.0,17467.0,18542.0,19458.0,19957.0,20922.0,21786.0,22591.0,23575.0,24579.0,25550.0,27590.0,28594.0,29595.0,30064.0,31560.0,32169.0,32116.0,32738.0,33154.0,32489.0,32457.0
M,89,4033.0,4397.0,4767.0,5375.0,5805.0,6367.0,6963.0,7448.0,7382.0,8635.0,9591.0,11186.0,11777.0,13820.0,13688.0,13796.0,14005.0,14511.0,14645.0,15586.0,16271.0,17025.0,18127.0,19080.0,19569.0,20607.0,21513.0,22303.0,23318.0,24307.0,25273.0,27283.0,28314.0,29295.0,29763.0,31229.0,31839.0,31837.0,32430.0,32842.0,32164.0
M,90,3616.0,3664.0,4011.0,4337.0,4923.0,5317.0,5840.0,6446.0,6841.0,6884.0,8026.0,8979.0,10491.0,11081.0,13094.0,13068.0,13148.0,13436.0,13951.0,14132.0,15095.0,15745.0,16557.0,17687.0,18673.0,19206.0,20238.0,21183.0,22002.0,23008.0,23975.0,24924.0,26921.0,27948.0,28961.0,29350.0,30872.0,31441.0,31463.0,32052.0,32436.0
M,91,2747.0,2451.0,2454.0,2728.0,2969.0,3359.0,3643.0,4016.0,4384.0,4721.0,4767.0,5555.0,6302.0,7304.0,7897.0,9342.0,9406.0,9466.0,9740.0,10124.0,10268.0,10995.0,11469.0,12065.0,12961.0,13722.0,14154.0,14956.0,15686.0,16305.0,17064.0,17842.0,18584.0,20061.0,20835.0,21492.0,21787.0,23035.0,23376.0,23370.0,23813.0
M,92,2294.0,1881.0,1706.0,1663.0,1861.0,2019.0,2323.0,2538.0,2802.0,3074.0,3358.0,3355.0,3906.0,4503.0,5187.0,5577.0,6712.0,6661.0,6767.0,6951.0,7289.0,7384.0,7876.0,8255.0,8782.0,9510.0,10147.0,10480.0,11054.0,11624.0,12072.0,12751.0,13219.0,13829.0,14825.0,15494.0,15964.0,16164.0,17050.0,17332.0,17345.0
M,93,1703.0,1537.0,1310.0,1170.0,1105.0,1294.0,1369.0,1616.0,1770.0,1948.0,2179.0,2376.0,2290.0,2758.0,3111.0,3727.0,4037.0,4860.0,4833.0,4952.0,5040.0,5280.0,5356.0,5744.0,5977.0,6445.0,7005.0,7507.0,7757.0,8134.0,8687.0,9015.0,9517.0,9766.0,10294.0,11038.0,11541.0,11852.0,11966.0,12595.0,12830.0
M,94,1256.0,1138.0,1048.0,888.0,818.0,776.0,871.0,938.0,1103.0,1250.0,1367.0,1595.0,1670.0,1632.0,1974.0,2251.0,2692.0,2877.0,3427.0,3495.0,3557.0,3670.0,3798.0,3905.0,4188.0,4425.0,4798.0,5176.0,5534.0,5755.0,5929.0,6394.0,6677.0,7019.0,7215.0,7590.0,8137.0,8496.0,8724.0,8938.0,9387.0
M,95,887.0,828.0,761.0,711.0,617.0,554.0,527.0,598.0,650.0,764.0,842.0,935.0,1153.0,1156.0,1147.0,1411.0,1633.0,1935.0,2034.0,2453.0,2509.0,2546.0,2648.0,2770.0,2846.0,3058.0,3238.0,3530.0,3827.0,4055.0,4251.0,4374.0,4696.0,4917.0,5170.0,5313.0,5555.0,5949.0,6236.0,6403.0,6567.0
M,96,692.0,594.0,529.0,517.0,497.0,393.0,369.0,367.0,394.0,446.0,536.0,560.0,634.0,797.0,813.0,815.0,1008.0,1170.0,1382.0,1458.0,1770.0,1844.0,1855.0,1958.0,2004.0,2112.0,2245.0,2402.0,2586.0,2828.0,3010.0,3139.0,3213.0,3425.0,3626.0,3810.0,3906.0,4063.0,4384.0,4568.0,4736.0
M,97,469.0,473.0,402.0,359.0,350.0,332.0,269.0,253.0,254.0,284.0,303.0,364.0,397.0,436.0,561.0,576.0,585.0,733.0,841.0,1004.0,1072.0,1248.0,1365.0,1335.0,1444.0,1479.0,1592.0,1665.0,1779.0,1925.0,2080.0,2217.0,2312.0,2342.0,2524.0,2688.0,2810.0,2870.0,3045.0,3192.0,3331.0
M,98,286.0,311.0,309.0,258.0,237.0,230.0,214.0,184.0,171.0,181.0,195.0,202.0,248.0,277.0,309.0,405.0,431.0,444.0,546.0,608.0,726.0,784.0,935.0,968.0,1009.0,1071.0,1099.0,1154.0,1208.0,1335.0,1391.0,1521.0,1621.0,1714.0,1715.0,1855.0,1967.0,2097.0,2112.0,2252.0,2373.0
M,99,174.0,201.0,211.0,215.0,160.0,156.0,148.0,138.0,115.0,110.0,141.0,135.0,140.0,170.0,202.0,235.0,286.0,309.0,320.0,386.0,444.0,544.0,553.0,700.0,684.0,754.0,765.0,812.0,848.0,897.0,990.0,1002.0,1108.0,1167.0,1258.0,1278.0,1332.0,1448.0,1557.0,1555.0,1659.0
M,100,95.0,109.0,124.0,137.0,129.0,108.0,108.0,103.0,90.0,80.0,79.0,88.0,98.0,94.0,123.0,137.0,157.0,216.0,216.0,229.0,256.0,315.0,409.0,420.0,527.0,510.0,575.0,549.0,583.0,620.0,661.0,713.0,732.0,803.0,871.0,927.0,922.0,967.0,1070.0,1136.0,1174.0
M,101,54.0,30.0,33.0,34.0,34.0,30.0,30.0,27.0,35.0,28.0,35.0,33.0,36.0,36.0,35.0,44.0,47.0,54.0,75.0,77.0,80.0,84.0,105.0,140.0,154.0,192.0,179.0,205.0,206.0,213.0,231.0,250.0,268.0,254.0,286.0,305.0,318.0,344.0,345.0,392.0,423.0
M,102,32.0,18.0,8.0,10.0,12.0,13.0,11.0,11.0,11.0,12.0,8.0,12.0,10.0,12.0,14.0,15.0,18.0,18.0,22.0,26.0,34.0,32.0,31.0,49.0,60.0,59.0,69.0,63.0,69.0,76.0,83.0,88.0,95.0,103.0,93.0,93.0,103.0,112.0,131.0,140.0,155.0
M,103,21.0,11.0,7.0,2.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,1.0,3.0,3.0,4.0,2.0,6.0,8.0,5.0,9.0,7.0,13.0,12.0,10.0,19.0,29.0,27.0,24.0,25.0,21.0,26.0,32.0,32.0,32.0,40.0,40.0,38.0,41.0,37.0,41.0,53.0
M,104,5.0,8.0,5.0,,,2.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,4.0,9.0,6.0,3.0,9.0,11.0,9.0,12.0,7.0,8.0,7.0,8.0,8.0,11.0,17.0,9.0,7.0,11.0,16.0
M,105,28.0,,3.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,,3.0,2.0,3.0,3.0,3.0,6.0,2.0,4.0,4.0
M,106,,8.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,,1.0,,1.0,2.0,2.0,1.0,,2.0,,
M,107,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,
M,108,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,
M,109,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
