sex,alder,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048,pop_2049,pop_2050,pop_2051,pop_2052,pop_2053,pop_2054,pop_2055,pop_2056,pop_2057,pop_2058
M,43,36250.0,36959.0,36146.0,37366.0,37244.0,37055.0,37833.0,38508.0,38224.0,39897.0,40073.0,40491.0,40062.0,39605.0,38383.0,37835.0,37710.0,37419.0,36321.0,35152.0,35355.0,35057.0,33192.0,32197.0,32697.0,33151.0,32817.0,33688.0,33558.0,34568.0,34815.0,34102.0,33341.0,32909.0,31706.0,31759.0
M,44,36012.0,36228.0,36938.0,36114.0,37338.0,37215.0,37029.0,37802.0,38481.0,38201.0,39878.0,40048.0,40473.0,40048.0,39591.0,38371.0,37823.0,37697.0,37401.0,36314.0,35147.0,35347.0,35049.0,33188.0,32190.0,32691.0,33147.0,32817.0,33683.0,33554.0,34566.0,34812.0,34096.0,33337.0,32908.0,31705.0
M,45,34884.0,35978.0,36192.0,36912.0,36074.0,37303.0,37181.0,36992.0,37764.0,38446.0,38169.0,39846.0,40016.0,40453.0,40030.0,39574.0,38349.0,37809.0,37678.0,37388.0,36301.0,35137.0,35336.0,35039.0,33183.0,32185.0,32686.0,33142.0,32809.0,33680.0,33550.0,34561.0,34808.0,34091.0,33334.0,32905.0
M,46,35776.0,34849.0,35942.0,36156.0,36879.0,36036.0,37260.0,37155.0,36956.0,37719.0,38406.0,38146.0,39820.0,39999.0,40431.0,40007.0,39548.0,38332.0,37785.0,37659.0,37375.0,36291.0,35129.0,35331.0,35034.0,33173.0,32179.0,32680.0,33136.0,32805.0,33679.0,33540.0,34559.0,34802.0,34086.0,33334.0
M,47,36463.0,35747.0,34808.0,35910.0,36115.0,36839.0,35991.0,37232.0,37117.0,36930.0,37691.0,38383.0,38124.0,39794.0,39976.0,40400.0,39987.0,39531.0,38317.0,37771.0,37647.0,37368.0,36280.0,35125.0,35322.0,35029.0,33167.0,32177.0,32676.0,33130.0,32802.0,33674.0,33537.0,34552.0,34800.0,34084.0
M,48,37822.0,36435.0,35701.0,34780.0,35874.0,36076.0,36796.0,35967.0,37206.0,37073.0,36901.0,37662.0,38359.0,38105.0,39762.0,39948.0,40374.0,39970.0,39511.0,38305.0,37758.0,37641.0,37359.0,36276.0,35119.0,35317.0,35018.0,33161.0,32174.0,32670.0,33126.0,32799.0,33671.0,33532.0,34550.0,34797.0
M,49,38079.0,37787.0,36402.0,35667.0,34741.0,35846.0,36045.0,36765.0,35935.0,37172.0,37044.0,36875.0,37636.0,38337.0,38088.0,39729.0,39926.0,40352.0,39955.0,39496.0,38294.0,37745.0,37634.0,37354.0,36272.0,35113.0,35312.0,35014.0,33159.0,32173.0,32666.0,33123.0,32794.0,33666.0,33531.0,34549.0
M,50,39204.0,38014.0,37713.0,36342.0,35626.0,34683.0,35776.0,35980.0,36720.0,35886.0,37127.0,37002.0,36836.0,37596.0,38300.0,38055.0,39693.0,39892.0,40328.0,39926.0,39485.0,38274.0,37726.0,37625.0,37339.0,36263.0,35101.0,35305.0,35004.0,33151.0,32166.0,32662.0,33117.0,32786.0,33659.0,33523.0
M,51,38960.0,39141.0,37947.0,37653.0,36284.0,35557.0,34631.0,35731.0,35929.0,36674.0,35836.0,37083.0,36968.0,36804.0,37561.0,38267.0,38038.0,39665.0,39868.0,40302.0,39910.0,39467.0,38260.0,37712.0,37614.0,37329.0,36257.0,35095.0,35302.0,34999.0,33145.0,32159.0,32654.0,33113.0,32778.0,33649.0
M,52,38530.0,38915.0,39062.0,37882.0,37589.0,36234.0,35487.0,34578.0,35685.0,35882.0,36624.0,35798.0,37038.0,36935.0,36775.0,37541.0,38243.0,38011.0,39646.0,39843.0,40274.0,39893.0,39451.0,38254.0,37700.0,37610.0,37325.0,36252.0,35091.0,35295.0,34993.0,33143.0,32155.0,32648.0,33105.0,32773.0
M,53,39127.0,38475.0,38858.0,38995.0,37812.0,37529.0,36184.0,35435.0,34516.0,35635.0,35843.0,36581.0,35752.0,37016.0,36894.0,36757.0,37522.0,38213.0,37989.0,39621.0,39824.0,40252.0,39878.0,39435.0,38246.0,37697.0,37602.0,37314.0,36246.0,35083.0,35288.0,34984.0,33136.0,32154.0,32644.0,33101.0
M,54,38711.0,39063.0,38397.0,38806.0,38944.0,37759.0,37467.0,36134.0,35396.0,34450.0,35594.0,35800.0,36535.0,35723.0,36997.0,36862.0,36731.0,37494.0,38189.0,37963.0,39600.0,39809.0,40236.0,39864.0,39424.0,38239.0,37688.0,37594.0,37305.0,36237.0,35079.0,35283.0,34976.0,33130.0,32148.0,32639.0
M,55,37445.0,38617.0,38965.0,38308.0,38710.0,38858.0,37664.0,37372.0,36045.0,35324.0,34371.0,35522.0,35737.0,36474.0,35667.0,36952.0,36830.0,36696.0,37459.0,38158.0,37938.0,39572.0,39787.0,40209.0,39846.0,39410.0,38227.0,37680.0,37582.0,37297.0,36228.0,35070.0,35274.0,34964.0,33124.0,32142.0
M,56,37508.0,37350.0,38535.0,38869.0,38201.0,38622.0,38761.0,37585.0,37283.0,35971.0,35252.0,34311.0,35451.0,35664.0,36423.0,35596.0,36909.0,36790.0,36657.0,37427.0,38122.0,37908.0,39536.0,39771.0,40194.0,39831.0,39398.0,38216.0,37673.0,37574.0,37285.0,36220.0,35058.0,35263.0,34952.0,33114.0
M,57,36634.0,37423.0,37270.0,38449.0,38769.0,38096.0,38528.0,38661.0,37492.0,37201.0,35908.0,35186.0,34234.0,35383.0,35607.0,36385.0,35554.0,36874.0,36757.0,36638.0,37397.0,38097.0,37879.0,39511.0,39759.0,40186.0,39819.0,39383.0,38203.0,37665.0,37561.0,37274.0,36206.0,35044.0,35255.0,34943.0
M,58,35796.0,36548.0,37345.0,37168.0,38337.0,38692.0,37988.0,38447.0,38560.0,37423.0,37115.0,35836.0,35139.0,34181.0,35341.0,35559.0,36337.0,35521.0,36838.0,36716.0,36607.0,37377.0,38068.0,37856.0,39495.0,39744.0,40170.0,39807.0,39372.0,38191.0,37656.0,37556.0,37261.0,36194.0,35037.0,35245.0
M,59,33856.0,35695.0,36458.0,37244.0,37090.0,38252.0,38606.0,37892.0,38359.0,38482.0,37361.0,37048.0,35777.0,35094.0,34115.0,35292.0,35527.0,36307.0,35486.0,36808.0,36672.0,36585.0,37352.0,38048.0,37841.0,39477.0,39733.0,40151.0,39790.0,39359.0,38179.0,37645.0,37548.0,37252.0,36188.0,35031.0
M,60,33238.0,33732.0,35539.0,36284.0,37113.0,36949.0,38107.0,38412.0,37763.0,38243.0,38355.0,37240.0,36960.0,35690.0,35013.0,34049.0,35232.0,35474.0,36247.0,35426.0,36754.0,36631.0,36541.0,37324.0,38009.0,37816.0,39450.0,39714.0,40138.0,39766.0,39345.0,38167.0,37628.0,37537.0,37234.0,36169.0
M,61,32420.0,33117.0,33597.0,35396.0,36143.0,36955.0,36815.0,37951.0,38279.0,37641.0,38112.0,38239.0,37153.0,36866.0,35599.0,34944.0,33993.0,35179.0,35414.0,36188.0,35374.0,36713.0,36597.0,36503.0,37295.0,37986.0,37796.0,39424.0,39704.0,40116.0,39743.0,39325.0,38150.0,37607.0,37516.0,37219.0
M,62,31875.0,32303.0,32990.0,33470.0,35262.0,36012.0,36811.0,36675.0,37821.0,38130.0,37533.0,38007.0,38136.0,37057.0,36776.0,35524.0,34878.0,33927.0,35118.0,35365.0,36126.0,35338.0,36681.0,36568.0,36471.0,37275.0,37959.0,37782.0,39401.0,39681.0,40098.0,39726.0,39309.0,38131.0,37590.0,37504.0
M,63,31627.0,31760.0,32183.0,32862.0,33336.0,35116.0,35887.0,36666.0,36544.0,37701.0,38013.0,37410.0,37907.0,38028.0,36975.0,36693.0,35464.0,34822.0,33874.0,35066.0,35318.0,36077.0,35293.0,36640.0,36530.0,36449.0,37245.0,37937.0,37760.0,39383.0,39669.0,40076.0,39703.0,39299.0,38111.0,37576.0
M,64,30857.0,31535.0,31626.0,32043.0,32728.0,33182.0,34968.0,35764.0,36551.0,36430.0,37592.0,37891.0,37299.0,37803.0,37951.0,36901.0,36633.0,35409.0,34747.0,33836.0,35009.0,35270.0,36039.0,35263.0,36611.0,36507.0,36424.0,37226.0,37923.0,37736.0,39369.0,39643.0,40063.0,39684.0,39284.0,38096.0
M,65,29861.0,30667.0,31292.0,31409.0,31776.0,32492.0,32942.0,34736.0,35536.0,36332.0,36246.0,37393.0,37692.0,37095.0,37647.0,37826.0,36776.0,36520.0,35298.0,34674.0,33760.0,34939.0,35211.0,35983.0,35209.0,36573.0,36473.0,36392.0,37194.0,37887.0,37701.0,39337.0,39608.0,40037.0,39655.0,39257.0
M,66,29798.0,29668.0,30415.0,31091.0,31151.0,31552.0,32257.0,32710.0,34493.0,35329.0,36105.0,36037.0,37191.0,37518.0,36943.0,37493.0,37718.0,36641.0,36419.0,35208.0,34595.0,33684.0,34877.0,35143.0,35924.0,35168.0,36532.0,36441.0,36359.0,37170.0,37864.0,37682.0,39300.0,39584.0,40000.0,39629.0
M,67,28764.0,29615.0,29450.0,30180.0,30850.0,30925.0,31320.0,32038.0,32480.0,34278.0,35107.0,35913.0,35816.0,37028.0,37359.0,36820.0,37353.0,37605.0,36550.0,36328.0,35104.0,34522.0,33621.0,34826.0,35105.0,35876.0,35121.0,36507.0,36409.0,36330.0,37138.0,37830.0,37651.0,39264.0,39555.0,39964.0
M,68,27721.0,28559.0,29382.0,29216.0,29959.0,30623.0,30710.0,31075.0,31807.0,32236.0,34099.0,34921.0,35738.0,35657.0,36884.0,37238.0,36689.0,37253.0,37494.0,36464.0,36262.0,35037.0,34455.0,33569.0,34772.0,35064.0,35834.0,35093.0,36480.0,36380.0,36307.0,37106.0,37790.0,37633.0,39230.0,39528.0
M,69,26980.0,27548.0,28349.0,29152.0,29025.0,29729.0,30402.0,30480.0,30858.0,31628.0,32073.0,33925.0,34748.0,35568.0,35502.0,36736.0,37122.0,36565.0,37128.0,37407.0,36371.0,36174.0,34988.0,34404.0,33534.0,34740.0,35032.0,35803.0,35059.0,36448.0,36352.0,36274.0,37078.0,37762.0,37604.0,39197.0
M,70,26474.0,26718.0,27245.0,28011.0,28795.0,28677.0,29375.0,30065.0,30153.0,30549.0,31340.0,31783.0,33649.0,34465.0,35298.0,35281.0,36542.0,36927.0,36388.0,36992.0,37259.0,36256.0,36081.0,34883.0,34316.0,33480.0,34695.0,34969.0,35742.0,35009.0,36384.0,36311.0,36228.0,37026.0,37718.0,37569.0
M,71,25160.0,26174.0,26389.0,26901.0,27649.0,28441.0,28338.0,29059.0,29755.0,29864.0,30252.0,31069.0,31508.0,33391.0,34210.0,35056.0,35055.0,36364.0,36749.0,36232.0,36825.0,37132.0,36147.0,35983.0,34807.0,34248.0,33421.0,34633.0,34926.0,35687.0,34963.0,36330.0,36268.0,36185.0,36984.0,37678.0
M,72,25075.0,24895.0,25826.0,26056.0,26594.0,27298.0,28080.0,27991.0,28732.0,29452.0,29570.0,29976.0,30812.0,31263.0,33171.0,33996.0,34846.0,34878.0,36193.0,36577.0,36074.0,36696.0,37014.0,36055.0,35906.0,34746.0,34202.0,33358.0,34576.0,34872.0,35641.0,34919.0,36276.0,36220.0,36139.0,36944.0
M,73,24671.0,24793.0,24607.0,25467.0,25747.0,26283.0,27014.0,27717.0,27691.0,28444.0,29156.0,29313.0,29736.0,30569.0,31048.0,32975.0,33817.0,34640.0,34726.0,36048.0,36438.0,35948.0,36579.0,36911.0,35974.0,35841.0,34695.0,34149.0,33306.0,34533.0,34816.0,35594.0,34874.0,36232.0,36175.0,36099.0
M,74,24612.0,24378.0,24484.0,24309.0,25145.0,25412.0,25983.0,26702.0,27422.0,27422.0,28154.0,28877.0,29087.0,29516.0,30356.0,30861.0,32793.0,33640.0,34447.0,34573.0,35919.0,36322.0,35842.0,36475.0,36833.0,35908.0,35791.0,34647.0,34091.0,33250.0,34486.0,34771.0,35545.0,34825.0,36192.0,36131.0
M,75,24288.0,24126.0,23847.0,23963.0,23774.0,24602.0,24873.0,25456.0,26189.0,26934.0,26952.0,27729.0,28448.0,28711.0,29145.0,30032.0,30506.0,32466.0,33339.0,34214.0,34334.0,35664.0,36133.0,35673.0,36328.0,36714.0,35808.0,35694.0,34548.0,33995.0,33163.0,34405.0,34693.0,35449.0,34751.0,36114.0
M,76,24418.0,23802.0,23638.0,23337.0,23427.0,23270.0,24084.0,24408.0,24991.0,25741.0,26486.0,26474.0,27313.0,28082.0,28375.0,28806.0,29708.0,30223.0,32219.0,33070.0,33943.0,34134.0,35477.0,35971.0,35524.0,36206.0,36616.0,35708.0,35586.0,34468.0,33909.0,33087.0,34330.0,34635.0,35363.0,34670.0
M,77,20835.0,23947.0,23330.0,23087.0,22847.0,22920.0,22809.0,23609.0,23954.0,24498.0,25302.0,26073.0,26084.0,26925.0,27733.0,28050.0,28517.0,29444.0,29975.0,31961.0,32831.0,33721.0,33950.0,35303.0,35813.0,35378.0,36102.0,36531.0,35604.0,35490.0,34394.0,33821.0,32998.0,34261.0,34575.0,35291.0
M,78,19491.0,20441.0,23437.0,22811.0,22570.0,22344.0,22433.0,22377.0,23176.0,23552.0,24038.0,24911.0,25679.0,25736.0,26571.0,27427.0,27766.0,28223.0,29198.0,29769.0,31761.0,32622.0,33520.0,33769.0,35153.0,35695.0,35295.0,36000.0,36439.0,35514.0,35395.0,34305.0,33741.0,32918.0,34195.0,34496.0
M,79,16617.0,19098.0,19986.0,22918.0,22338.0,22044.0,21878.0,21974.0,21947.0,22745.0,23161.0,23642.0,24539.0,25326.0,25411.0,26286.0,27154.0,27525.0,27981.0,28967.0,29562.0,31574.0,32453.0,33365.0,33637.0,35036.0,35585.0,35208.0,35910.0,36356.0,35431.0,35313.0,34231.0,33684.0,32825.0,34124.0
M,80,14484.0,16051.0,18382.0,19174.0,22001.0,21447.0,21232.0,21115.0,21205.0,21264.0,22037.0,22535.0,22964.0,23941.0,24737.0,24893.0,25836.0,26721.0,27134.0,27595.0,28636.0,29215.0,31271.0,32147.0,33124.0,33454.0,34865.0,35393.0,35017.0,35758.0,36203.0,35278.0,35156.0,34107.0,33549.0,32692.0
M,81,11843.0,13967.0,15410.0,17672.0,18430.0,21186.0,20611.0,20484.0,20368.0,20521.0,20602.0,21436.0,21939.0,22337.0,23417.0,24239.0,24433.0,25392.0,26353.0,26783.0,27251.0,28334.0,28933.0,31031.0,31908.0,32938.0,33267.0,34691.0,35209.0,34860.0,35606.0,36045.0,35125.0,35012.0,33963.0,33414.0
M,82,11475.0,11451.0,13437.0,14784.0,16924.0,17651.0,20375.0,19895.0,19754.0,19734.0,19856.0,20022.0,20849.0,21388.0,21862.0,22966.0,23789.0,24040.0,25015.0,26002.0,26448.0,26937.0,28087.0,28715.0,30795.0,31697.0,32774.0,33101.0,34540.0,35072.0,34712.0,35459.0,35890.0,34975.0,34894.0,33859.0
M,83,10253.0,11094.0,10987.0,12950.0,14218.0,16295.0,16994.0,19664.0,19221.0,19095.0,19111.0,19266.0,19487.0,20291.0,20900.0,21405.0,22550.0,23402.0,23697.0,24678.0,25698.0,26162.0,26663.0,27854.0,28520.0,30628.0,31541.0,32618.0,32917.0,34394.0,34911.0,34550.0,35316.0,35761.0,34810.0,34739.0
M,84,9065.0,9904.0,10679.0,10519.0,12435.0,13684.0,15702.0,16409.0,18949.0,18566.0,18502.0,18565.0,18777.0,18994.0,19794.0,20474.0,21028.0,22203.0,23067.0,23363.0,24358.0,25415.0,25922.0,26417.0,27648.0,28347.0,30476.0,31380.0,32487.0,32753.0,34239.0,34756.0,34392.0,35170.0,35617.0,34655.0
M,85,7812.0,8457.0,9188.0,9871.0,9767.0,11606.0,12713.0,14662.0,15334.0,17766.0,17506.0,17413.0,17620.0,17909.0,18134.0,19057.0,19770.0,20382.0,21552.0,22447.0,22829.0,23841.0,24907.0,25494.0,26053.0,27315.0,28074.0,30167.0,31091.0,32176.0,32461.0,33924.0,34490.0,34127.0,34862.0,35308.0
M,86,6657.0,7287.0,7903.0,8486.0,9136.0,9028.0,10751.0,11849.0,13665.0,14417.0,16711.0,16507.0,16514.0,16761.0,17155.0,17452.0,18374.0,19183.0,19805.0,20956.0,21912.0,22358.0,23361.0,24480.0,25125.0,25767.0,27046.0,27812.0,29889.0,30821.0,31901.0,32181.0,33636.0,34224.0,33863.0,34597.0
M,87,5523.0,6217.0,6734.0,7288.0,7837.0,8446.0,8397.0,10029.0,11119.0,12783.0,13591.0,15837.0,15629.0,15715.0,16048.0,16494.0,16876.0,17766.0,18605.0,19268.0,20432.0,21453.0,21897.0,22958.0,24117.0,24844.0,25498.0,26811.0,27577.0,29625.0,30538.0,31618.0,31899.0,33376.0,33937.0,33618.0
M,88,4721.0,5153.0,5753.0,6226.0,6750.0,7271.0,7830.0,7794.0,9404.0,10419.0,12011.0,12849.0,14993.0,14861.0,15058.0,15409.0,15899.0,16324.0,17291.0,18111.0,18825.0,20029.0,21047.0,21569.0,22643.0,23848.0,24627.0,25223.0,26572.0,27345.0,29365.0,30288.0,31349.0,31602.0,33125.0,33632.0
M,89,4033.0,4414.0,4781.0,5324.0,5769.0,6246.0,6720.0,7305.0,7296.0,8802.0,9807.0,11340.0,12168.0,14271.0,14262.0,14461.0,14870.0,15370.0,15824.0,16811.0,17699.0,18429.0,19656.0,20702.0,21248.0,22373.0,23600.0,24336.0,24986.0,26339.0,27123.0,29119.0,30035.0,31078.0,31359.0,32850.0
M,90,3616.0,3443.0,3740.0,3970.0,4506.0,4859.0,5303.0,5678.0,6247.0,6244.0,7606.0,8578.0,10023.0,10914.0,12943.0,13008.0,13333.0,13783.0,14369.0,14920.0,15926.0,16828.0,17605.0,18886.0,20036.0,20698.0,21888.0,23062.0,23816.0,24489.0,25824.0,26596.0,28563.0,29475.0,30527.0,30818.0
M,91,2747.0,2268.0,2189.0,2384.0,2505.0,2820.0,3070.0,3364.0,3653.0,4056.0,4054.0,4947.0,5665.0,6717.0,7392.0,8895.0,9031.0,9277.0,9722.0,10202.0,10575.0,11410.0,12103.0,12675.0,13669.0,14548.0,15119.0,16090.0,16982.0,17561.0,18112.0,19171.0,19738.0,21125.0,21746.0,22574.0
M,92,2294.0,1766.0,1480.0,1342.0,1430.0,1541.0,1752.0,1897.0,2141.0,2383.0,2643.0,2701.0,3293.0,3854.0,4564.0,5063.0,6058.0,6219.0,6443.0,6739.0,7138.0,7478.0,8086.0,8616.0,9198.0,9964.0,10654.0,11085.0,11807.0,12507.0,12927.0,13398.0,14138.0,14555.0,15476.0,16032.0
M,93,1703.0,1472.0,1138.0,954.0,852.0,895.0,944.0,1158.0,1196.0,1378.0,1546.0,1720.0,1772.0,2202.0,2611.0,3152.0,3490.0,4276.0,4377.0,4556.0,4778.0,5103.0,5399.0,5825.0,6293.0,6710.0,7249.0,7764.0,8161.0,8691.0,9311.0,9534.0,9951.0,10448.0,10808.0,11469.0
M,94,1256.0,1077.0,950.0,715.0,611.0,543.0,582.0,597.0,722.0,790.0,875.0,1026.0,1135.0,1191.0,1490.0,1804.0,2181.0,2447.0,2958.0,3038.0,3228.0,3404.0,3627.0,3917.0,4209.0,4627.0,4909.0,5312.0,5682.0,5976.0,6302.0,6813.0,7013.0,7253.0,7623.0,7900.0
M,95,887.0,658.0,560.0,476.0,369.0,317.0,279.0,316.0,330.0,367.0,400.0,495.0,575.0,673.0,728.0,936.0,1117.0,1378.0,1594.0,1951.0,2045.0,2234.0,2373.0,2501.0,2784.0,3021.0,3341.0,3506.0,3800.0,4039.0,4256.0,4531.0,4945.0,4990.0,5267.0,5476.0
M,96,692.0,470.0,340.0,282.0,269.0,202.0,159.0,130.0,188.0,168.0,209.0,218.0,298.0,344.0,396.0,453.0,607.0,701.0,883.0,999.0,1285.0,1341.0,1539.0,1608.0,1747.0,1989.0,2154.0,2413.0,2498.0,2725.0,2884.0,3065.0,3280.0,3544.0,3545.0,3746.0
M,97,469.0,361.0,244.0,164.0,154.0,135.0,113.0,78.0,67.0,110.0,107.0,115.0,133.0,174.0,225.0,251.0,290.0,398.0,472.0,585.0,656.0,853.0,955.0,1080.0,1150.0,1266.0,1412.0,1532.0,1746.0,1762.0,1939.0,2065.0,2214.0,2376.0,2534.0,2540.0
M,98,286.0,242.0,209.0,124.0,81.0,76.0,65.0,64.0,38.0,37.0,64.0,56.0,76.0,82.0,105.0,136.0,156.0,185.0,268.0,321.0,371.0,452.0,596.0,676.0,752.0,824.0,883.0,991.0,1072.0,1286.0,1284.0,1423.0,1500.0,1584.0,1699.0,1847.0
M,99,174.0,162.0,127.0,111.0,62.0,41.0,35.0,35.0,32.0,21.0,23.0,31.0,34.0,45.0,52.0,62.0,94.0,101.0,116.0,184.0,228.0,262.0,307.0,434.0,480.0,549.0,591.0,642.0,722.0,745.0,924.0,908.0,1035.0,1067.0,1152.0,1240.0
M,100,95.0,70.0,62.0,53.0,32.0,23.0,12.0,16.0,14.0,15.0,10.0,14.0,11.0,19.0,25.0,37.0,36.0,49.0,68.0,67.0,124.0,142.0,158.0,175.0,311.0,329.0,365.0,395.0,439.0,502.0,519.0,638.0,650.0,713.0,735.0,805.0
M,101,54.0,18.0,13.0,9.0,4.0,7.0,6.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,7.0,12.0,11.0,14.0,21.0,19.0,37.0,47.0,52.0,57.0,107.0,108.0,126.0,123.0,146.0,155.0,174.0,211.0,234.0,238.0,248.0
M,102,32.0,11.0,4.0,2.0,,,4.0,2.0,,1.0,,,,,2.0,,2.0,3.0,6.0,4.0,2.0,5.0,13.0,13.0,20.0,20.0,36.0,40.0,56.0,58.0,51.0,52.0,63.0,82.0,82.0,86.0
M,103,21.0,8.0,5.0,,,,,3.0,,,,,,,,,,1.0,,1.0,,1.0,3.0,4.0,2.0,7.0,8.0,13.0,8.0,20.0,25.0,24.0,21.0,24.0,31.0,26.0
M,104,5.0,5.0,4.0,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,2.0,1.0,1.0,3.0,1.0,6.0,4.0,11.0,7.0,7.0,6.0,7.0,7.0
M,105,28.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,,2.0,,1.0,1.0,1.0
M,106,,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0
M,107,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0
M,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
