sex,alder,pop_2023,pop_4107,pop_4108,pop_4109,pop_4110,pop_4111,pop_4112,pop_4113,pop_4114,pop_4115,pop_4116,pop_4117,pop_4118,pop_4119,pop_4120,pop_4121,pop_4122,pop_4123,pop_4124,pop_4125,pop_4126,pop_4127,pop_4128,pop_4129,pop_4130,pop_4131,pop_4132,pop_4133,pop_4134,pop_4135,pop_4136,pop_4137,pop_4138,pop_4139,pop_4140,pop_4141,pop_4142,pop_4143,pop_4144,pop_4145,pop_4146,pop_4147,pop_4148,pop_4149,pop_4150,pop_4151,pop_4152,pop_4153,pop_4154,pop_4155,pop_4156,pop_4157,pop_4158,pop_4159,pop_4160,pop_4161,pop_4162,pop_4163
K,94,6308.0,6440.0,6626.0,6533.0,6491.0,6379.0,6783.0,7129.0,7401.0,7589.0,7882.0,8080.0,8322.0,8269.0,8366.0,8692.0,8888.0,9004.0,9237.0,9490.0,9805.0,9937.0,9970.0,9768.0,9819.0,9633.0,9608.0,9561.0,9531.0,9245.0,9016.0,8872.0,8725.0,9116.0,8396.0,8769.0,8763.0,8588.0,8426.0,8484.0,8335.0,8283.0,8121.0,8262.0,7980.0,8046.0,7870.0,7890.0,7795.0,7783.0,7720.0,7719.0,7567,7602,7320.0,7438.0,7168.0,7245.0
K,95,4574.0,4700.0,4785.0,4901.0,4913.0,4817.0,4747.0,5066.0,5371.0,5547.0,5664.0,5858.0,6090.0,6275.0,6228.0,6289.0,6532.0,6714.0,6788.0,6906.0,7108.0,7383.0,7427.0,7505.0,7339.0,7415.0,7186.0,7193.0,7225.0,7155.0,6948.0,6758.0,6675.0,6653.0,6727.0,6265.0,6609.0,6555.0,6479.0,6342.0,6324.0,6179.0,6222.0,6108.0,6178.0,5933.0,6039.0,5852.0,5964.0,5917.0,5843.0,5754.0,5816,5657,5688.0,5451.0,5579.0,5364.0
K,96,3296.0,3430.0,3523.0,3532.0,3652.0,3651.0,3647.0,3618.0,3772.0,4024.0,4176.0,4299.0,4420.0,4605.0,4700.0,4630.0,4722.0,4824.0,5049.0,5069.0,5171.0,5315.0,5555.0,5479.0,5583.0,5480.0,5474.0,5362.0,5379.0,5415.0,5331.0,5199.0,5013.0,5021.0,4956.0,5068.0,4697.0,4905.0,4863.0,4795.0,4692.0,4687.0,4580.0,4614.0,4530.0,4599.0,4428.0,4505.0,4320.0,4438.0,4433.0,4377.0,4262,4368,4276.0,4278.0,4063.0,4178.0
K,97,2378.0,2435.0,2524.0,2660.0,2693.0,2751.0,2753.0,2750.0,2737.0,2838.0,3029.0,3076.0,3159.0,3268.0,3388.0,3483.0,3469.0,3534.0,3582.0,3753.0,3774.0,3844.0,3933.0,4222.0,4101.0,4249.0,4143.0,4090.0,3952.0,4048.0,4012.0,3983.0,3912.0,3737.0,3788.0,3652.0,3835.0,3567.0,3777.0,3719.0,3652.0,3550.0,3567.0,3498.0,3517.0,3419.0,3495.0,3309.0,3381.0,3257.0,3327.0,3356.0,3282,3227,3329.0,3261.0,3236.0,3065.0
K,98,1741.0,1776.0,1772.0,1884.0,1959.0,1985.0,2045.0,2045.0,2058.0,2042.0,2115.0,2265.0,2269.0,2320.0,2399.0,2488.0,2558.0,2536.0,2613.0,2626.0,2819.0,2840.0,2899.0,2956.0,3178.0,3084.0,3112.0,3019.0,3037.0,2897.0,2984.0,2996.0,3001.0,2942.0,2782.0,2873.0,2742.0,2858.0,2704.0,2839.0,2804.0,2718.0,2667.0,2649.0,2629.0,2644.0,2567.0,2646.0,2487.0,2530.0,2443.0,2476.0,2543,2475,2452.0,2494.0,2439.0,2437.0
K,99,1312.0,1300.0,1330.0,1313.0,1368.0,1441.0,1500.0,1532.0,1501.0,1547.0,1514.0,1536.0,1653.0,1675.0,1748.0,1791.0,1832.0,1898.0,1915.0,1966.0,1937.0,2083.0,2085.0,2153.0,2189.0,2362.0,2261.0,2320.0,2245.0,2240.0,2164.0,2256.0,2247.0,2226.0,2237.0,2039.0,2122.0,2093.0,2121.0,2021.0,2108.0,2087.0,2055.0,2042.0,2026.0,1973.0,2038.0,1965.0,1995.0,1885.0,1914.0,1841.0,1881,1935,1886.0,1865.0,1886.0,1832.0
K,100,1002.0,995.0,978.0,1020.0,993.0,1027.0,1078.0,1137.0,1137.0,1106.0,1143.0,1143.0,1165.0,1276.0,1269.0,1314.0,1329.0,1381.0,1440.0,1434.0,1445.0,1424.0,1555.0,1530.0,1621.0,1628.0,1760.0,1732.0,1724.0,1628.0,1670.0,1626.0,1701.0,1654.0,1672.0,1684.0,1516.0,1629.0,1551.0,1624.0,1526.0,1590.0,1595.0,1564.0,1528.0,1525.0,1460.0,1535.0,1470.0,1505.0,1409.0,1451.0,1391,1437,1465.0,1439.0,1400.0,1438.0
K,101,360.0,397.0,366.0,364.0,377.0,373.0,393.0,395.0,421.0,434.0,415.0,433.0,434.0,430.0,468.0,473.0,497.0,490.0,509.0,535.0,512.0,531.0,524.0,585.0,573.0,616.0,597.0,653.0,644.0,645.0,593.0,617.0,619.0,637.0,615.0,626.0,622.0,546.0,600.0,558.0,625.0,556.0,603.0,590.0,585.0,571.0,557.0,544.0,595.0,558.0,587.0,530.0,547,521,546.0,544.0,526.0,528.0
K,102,136.0,132.0,156.0,144.0,137.0,149.0,145.0,153.0,148.0,153.0,157.0,145.0,159.0,163.0,176.0,182.0,183.0,175.0,181.0,185.0,184.0,197.0,199.0,185.0,222.0,219.0,242.0,250.0,276.0,258.0,256.0,243.0,252.0,267.0,254.0,251.0,253.0,251.0,214.0,231.0,219.0,237.0,205.0,214.0,218.0,218.0,223.0,200.0,207.0,214.0,192.0,200.0,185,203,191.0,201.0,196.0,197.0
K,103,41.0,54.0,44.0,65.0,58.0,48.0,60.0,59.0,52.0,65.0,60.0,59.0,57.0,58.0,53.0,59.0,69.0,70.0,66.0,61.0,67.0,78.0,77.0,75.0,76.0,92.0,76.0,94.0,101.0,128.0,97.0,100.0,100.0,99.0,100.0,112.0,103.0,105.0,92.0,95.0,88.0,82.0,96.0,69.0,80.0,77.0,77.0,84.0,62.0,72.0,77.0,71.0,64,65,80.0,71.0,70.0,72.0
K,104,21.0,17.0,22.0,16.0,26.0,25.0,21.0,22.0,23.0,22.0,24.0,20.0,24.0,19.0,20.0,21.0,29.0,28.0,24.0,26.0,23.0,25.0,26.0,29.0,27.0,30.0,37.0,31.0,37.0,37.0,50.0,43.0,38.0,35.0,32.0,44.0,40.0,43.0,43.0,32.0,35.0,33.0,30.0,38.0,22.0,31.0,29.0,26.0,36.0,26.0,31.0,33.0,24,26,23.0,33.0,25.0,26.0
K,105,7.0,10.0,4.0,8.0,7.0,15.0,7.0,10.0,10.0,6.0,9.0,12.0,10.0,12.0,7.0,8.0,10.0,12.0,12.0,7.0,13.0,9.0,14.0,13.0,14.0,10.0,12.0,17.0,12.0,16.0,12.0,8.0,19.0,11.0,15.0,9.0,16.0,19.0,21.0,16.0,12.0,14.0,17.0,18.0,19.0,6.0,11.0,12.0,11.0,14.0,11.0,11.0,14,11,14.0,6.0,12.0,9.0
K,106,1.0,2.0,1.0,,5.0,2.0,6.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,,2.0,3.0,7.0,6.0,2.0,6.0,4.0,4.0,3.0,5.0,4.0,5.0,7.0,3.0,8.0,7.0,5.0,8.0,2.0,6.0,3.0,6.0,9.0,13.0,7.0,6.0,6.0,5.0,7.0,7.0,2.0,4.0,6.0,5.0,5.0,3.0,5,6,4.0,6.0,3.0,6.0
K,107,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,1.0,,2.0,3.0,,1.0,4.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,3.0,1.0,4.0,5.0,3.0,3.0,,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1,2,3.0,2.0,3.0,1.0
K,108,2.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,1.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,2.0,3.0,,1.0,,,,2.0,1.0,1.0,,1.0,2,1,1.0,2.0,2.0,3.0
K,109,,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,2.0,,,,,,1.0,,1.0,,1,2,1.0,1.0,2.0,2.0
M,0,18776.0,25987.0,25687.0,25352.0,24926.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22394.0,22241.0,22227.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23630.0,23934.0,24070.0,23932.0,24161.0,24019.0,23914.0,23854.0,23504.0,23653.0,23341.0,23222.0,22833.0,22572.0,22822.0,22520.0,22203.0,22117.0,22232,22089,22139.0,22011.0,22429.0,22150.0
M,1,19082.0,18776.0,25987.0,25687.0,25352.0,24926.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22394.0,22241.0,22227.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23630.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23504.0,23653.0,23341.0,23222.0,22833.0,22572.0,22822.0,22520.0,22203.0,22117,22232,22089.0,22139.0,22011.0,22429.0
M,2,19294.0,19082.0,18776.0,25986.0,25687.0,25352.0,24924.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22393.0,22241.0,22227.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23504.0,23653.0,23341.0,23222.0,22832.0,22572.0,22822.0,22520.0,22203,22117,22232.0,22089.0,22139.0,22011.0
M,3,19188.0,19294.0,19082.0,18776.0,25986.0,25687.0,25352.0,24924.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22393.0,22241.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341.0,23222.0,22832.0,22572.0,22822.0,22520,22203,22117.0,22232.0,22089.0,22139.0
M,4,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25687.0,25352.0,24924.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22393.0,22241.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341.0,23222.0,22831.0,22572.0,22822,22520,22203.0,22117.0,22232.0,22089.0
M,5,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25687.0,25352.0,24924.0,24800.0,24182.0,24411.0,23902.0,23573.0,23410.0,23329.0,23032.0,22752.0,22393.0,22240.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341.0,23222.0,22831.0,22572,22822,22520.0,22203.0,22117.0,22232.0
M,6,19960.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24799.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22752.0,22393.0,22240.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20868.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341.0,23222.0,22831,22572,22822.0,22520.0,22203.0,22117.0
M,7,20245.0,19960.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24799.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22240.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341.0,23222,22831,22572.0,22822.0,22520.0,22203.0
M,8,20516.0,20245.0,19960.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23629.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653.0,23341,23222,22831.0,22572.0,22822.0,22520.0
M,9,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23628.0,23934.0,24070.0,23931.0,24161.0,24019.0,23914.0,23854.0,23503.0,23653,23341,23222.0,22831.0,22572.0,22822.0
M,10,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23628.0,23934.0,24070.0,23930.0,24161.0,24019.0,23914.0,23854.0,23503,23653,23341.0,23222.0,22831.0,22572.0
M,11,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23628.0,23934.0,24070.0,23930.0,24161.0,24019.0,23914.0,23854,23503,23653.0,23341.0,23222.0,22831.0
M,12,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21831.0,22526.0,23019.0,23381.0,23628.0,23934.0,24070.0,23930.0,24161.0,24019.0,23914,23854,23503.0,23653.0,23341.0,23222.0
M,13,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23628.0,23934.0,24070.0,23930.0,24161.0,24019,23914,23854.0,23503.0,23653.0,23341.0
M,14,21710.0,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21078.0,20974.0,20867.0,21236.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23628.0,23933.0,24070.0,23930.0,24161,24019,23914.0,23854.0,23503.0,23653.0
M,15,21606.0,21710.0,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21236.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23627.0,23932.0,24070.0,23930,24161,24019.0,23914.0,23853.0,23502.0
M,16,21770.0,21606.0,21710.0,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22226.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23627.0,23932.0,24070,23930,24161.0,24019.0,23914.0,23853.0
M,17,21922.0,21770.0,21606.0,21710.0,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25686.0,25352.0,24924.0,24798.0,24181.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23627.0,23932,24070,23930.0,24161.0,24019.0,23914.0
M,18,22181.0,21922.0,21770.0,21606.0,21710.0,21335.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25685.0,25352.0,24924.0,24798.0,24180.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381.0,23627,23932,24070.0,23930.0,24161.0,24019.0
M,19,22376.0,22180.0,21922.0,21770.0,21606.0,21710.0,21334.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25685.0,25352.0,24924.0,24798.0,24180.0,24411.0,23902.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526.0,23019.0,23381,23627,23932.0,24070.0,23930.0,24161.0
M,20,22702.0,22376.0,22180.0,21922.0,21770.0,21606.0,21710.0,21334.0,21142.0,20999.0,20762.0,20690.0,20516.0,20245.0,19959.0,19793.0,19563.0,19188.0,19294.0,19082.0,18775.0,25986.0,25685.0,25352.0,24924.0,24798.0,24180.0,24411.0,23901.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526.0,23019,23381,23627.0,23932.0,24070.0,23930.0
M,21,22619.0,22702.0,22376.0,22180.0,21922.0,21769.0,21606.0,21710.0,21334.0,21142.0,20999.0,20762.0,20689.0,20516.0,20245.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25685.0,25352.0,24924.0,24798.0,24180.0,24411.0,23900.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830.0,22526,23019,23381.0,23627.0,23930.0,24070.0
M,22,22825.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21710.0,21334.0,21142.0,20999.0,20762.0,20689.0,20516.0,20245.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25685.0,25352.0,24924.0,24798.0,24180.0,24411.0,23899.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901.0,21830,22526,23019.0,23381.0,23627.0,23930.0
M,23,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21710.0,21334.0,21142.0,20999.0,20762.0,20689.0,20516.0,20244.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25685.0,25351.0,24924.0,24798.0,24180.0,24411.0,23899.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461.0,21901,21830,22526.0,23019.0,23381.0,23626.0
M,24,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21709.0,21334.0,21142.0,20999.0,20762.0,20689.0,20516.0,20244.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25685.0,25351.0,24924.0,24798.0,24180.0,24411.0,23899.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235.0,21461,21901,21830.0,22526.0,23019.0,23381.0
M,25,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21709.0,21333.0,21141.0,20999.0,20762.0,20689.0,20516.0,20244.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25685.0,25351.0,24924.0,24798.0,24180.0,24411.0,23899.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21343.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867.0,21235,21461,21901.0,21830.0,22526.0,23019.0
M,26,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20244.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25349.0,24924.0,24798.0,24180.0,24411.0,23899.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203.0,21249.0,21068.0,21077.0,20974.0,20867,21235,21461.0,21901.0,21830.0,22526.0
M,27,24000.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20243.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25349.0,24924.0,24798.0,24180.0,24411.0,23898.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203.0,21249.0,21068.0,21077.0,20974,20867,21235.0,21460.0,21901.0,21830.0
M,28,24387.0,24000.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20243.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25349.0,24924.0,24798.0,24180.0,24411.0,23898.0,23573.0,23410.0,23329.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203.0,21249.0,21068.0,21077,20974,20867.0,21235.0,21460.0,21901.0
M,29,24476.0,24387.0,24000.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21769.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20243.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25349.0,24924.0,24798.0,24180.0,24411.0,23898.0,23573.0,23410.0,23328.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203.0,21249.0,21068,21077,20974.0,20867.0,21235.0,21460.0
M,30,24735.0,24476.0,24387.0,24000.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22180.0,21921.0,21768.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20243.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25348.0,24924.0,24798.0,24180.0,24410.0,23897.0,23573.0,23410.0,23328.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203.0,21249,21068,21076.0,20974.0,20867.0,21235.0
M,31,25116.0,24735.0,24476.0,24387.0,24000.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22179.0,21921.0,21768.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20243.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25348.0,24924.0,24798.0,24180.0,24410.0,23897.0,23573.0,23410.0,23328.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342.0,21203,21249,21068.0,21076.0,20974.0,20866.0
M,32,25534.0,25116.0,24735.0,24476.0,24387.0,23999.0,23905.0,23631.0,23357.0,23059.0,22824.0,22619.0,22702.0,22376.0,22179.0,21921.0,21768.0,21606.0,21708.0,21332.0,21141.0,20999.0,20762.0,20688.0,20516.0,20242.0,19959.0,19793.0,19563.0,19187.0,19294.0,19082.0,18775.0,25986.0,25684.0,25348.0,24923.0,24798.0,24180.0,24410.0,23897.0,23573.0,23410.0,23328.0,23031.0,22751.0,22393.0,22239.0,22225.0,21976.0,21792.0,21544.0,21342,21203,21249.0,21068.0,21076.0,20974.0
