sex,alder,pop_2023,pop_4087,pop_4088,pop_4089,pop_4090,pop_4091,pop_4092,pop_4093,pop_4094,pop_4095,pop_4096,pop_4097,pop_4098,pop_4099,pop_4100,pop_4101,pop_4102,pop_4103,pop_4104,pop_4105,pop_4106,pop_4107,pop_4108,pop_4109,pop_4110,pop_4111,pop_4112,pop_4113,pop_4114,pop_4115,pop_4116,pop_4117,pop_4118,pop_4119,pop_4120,pop_4121,pop_4122,pop_4123,pop_4124,pop_4125,pop_4126,pop_4127,pop_4128,pop_4129,pop_4130,pop_4131,pop_4132,pop_4133,pop_4134,pop_4135,pop_4136,pop_4137,pop_4138,pop_4139,pop_4140,pop_4141,pop_4142,pop_4143,pop_4144,pop_4145,pop_4146,pop_4147,pop_4148,pop_4149,pop_4150,pop_4151,pop_4152,pop_4153,pop_4154,pop_4155,pop_4156,pop_4157,pop_4158,pop_4159,pop_4160,pop_4161,pop_4162,pop_4163
M,56,38115.0,38015.0,39048.0,39340.0,38603.0,37767.0,37265.0,36071.0,36170.0,35898.0,36022.0,34354.0,33584.0,33133.0,32014.0,33424.0,30797.0,30817.0,30574.0,30311.0,29885.0,29650.0,29441.0,29147.0,28787.0,28355.0,28039.0,28027.0,27733.0,27647.0,27404.0,27127.0,27134.0,26971.0,26790,26882.0,26472.0,26236.0,25907.0,25516.0,25358.0,25082.0,24791.0,24253.0,24042.0,23726.0,23332.0,23065.0,22989.0,22592.0,22504.0,22231.0,22112.0,21774.0,21508.0,21405.0,21369.0,29691.0,29330.0,28988.0,28849.0,28602.0,28240.0,27887.0,27575.0,27581.0,27296.0,27124.0,26709.0,26442.0,25968.0,25535,25524.0,25039.0,24823.0,24558.0,24467,24079.0
M,57,37148.0,38115.0,38014.0,39046.0,39339.0,38601.0,37767.0,37265.0,36071.0,36170.0,35897.0,36022.0,34353.0,33584.0,33132.0,32014.0,33424.0,30796.0,30817.0,30574.0,30310.0,29885.0,29649.0,29440.0,29146.0,28787.0,28354.0,28039.0,28027.0,27733.0,27647.0,27404.0,27127.0,27134.0,26970,26789.0,26880.0,26472.0,26236.0,25906.0,25516.0,25358.0,25082.0,24791.0,24253.0,24042.0,23724.0,23332.0,23065.0,22989.0,22592.0,22504.0,22231.0,22110.0,21774.0,21508.0,21404.0,21368.0,29691.0,29330.0,28987.0,28847.0,28602.0,28240.0,27886.0,27575.0,27581.0,27294.0,27123.0,26708.0,26441.0,25968,25535.0,25523.0,25039.0,24822.0,24557,24465.0
M,58,37729.0,37146.0,38113.0,38014.0,39044.0,39339.0,38601.0,37767.0,37265.0,36071.0,36169.0,35897.0,36022.0,34353.0,33583.0,33132.0,32014.0,33424.0,30795.0,30817.0,30574.0,30309.0,29885.0,29649.0,29440.0,29146.0,28786.0,28354.0,28039.0,28027.0,27731.0,27647.0,27403.0,27127.0,27134,26970.0,26789.0,26880.0,26472.0,26236.0,25906.0,25515.0,25358.0,25081.0,24791.0,24252.0,24040.0,23724.0,23332.0,23065.0,22989.0,22592.0,22502.0,22231.0,22110.0,21774.0,21508.0,21403.0,21367.0,29691.0,29329.0,28987.0,28847.0,28602.0,28239.0,27886.0,27573.0,27581.0,27294.0,27123.0,26706.0,26441,25968.0,25535.0,25523.0,25039.0,24821,24557.0
M,59,37172.0,37728.0,37146.0,38113.0,38014.0,39044.0,39338.0,38601.0,37767.0,37264.0,36070.0,36169.0,35896.0,36021.0,34353.0,33583.0,33132.0,32014.0,33423.0,30794.0,30817.0,30573.0,30308.0,29885.0,29648.0,29440.0,29145.0,28785.0,28354.0,28038.0,28026.0,27730.0,27646.0,27403.0,27127,27134.0,26970.0,26788.0,26880.0,26472.0,26236.0,25906.0,25514.0,25358.0,25080.0,24791.0,24252.0,24039.0,23724.0,23332.0,23065.0,22989.0,22592.0,22502.0,22228.0,22110.0,21774.0,21507.0,21401.0,21367.0,29691.0,29328.0,28987.0,28847.0,28601.0,28238.0,27886.0,27572.0,27581.0,27294.0,27123.0,26706,26441.0,25967.0,25535.0,25521.0,25039,24820.0
M,60,36563.0,37171.0,37727.0,37146.0,38112.0,38011.0,39043.0,39337.0,38598.0,37766.0,37263.0,36068.0,36168.0,35894.0,36019.0,34351.0,33583.0,33131.0,32013.0,33423.0,30793.0,30817.0,30573.0,30308.0,29885.0,29648.0,29437.0,29145.0,28783.0,28353.0,28036.0,28024.0,27729.0,27646.0,27403,27127.0,27132.0,26970.0,26788.0,26879.0,26472.0,26232.0,25905.0,25512.0,25358.0,25078.0,24791.0,24250.0,24036.0,23722.0,23330.0,23063.0,22989.0,22591.0,22501.0,22228.0,22109.0,21774.0,21507.0,21400.0,21366.0,29689.0,29328.0,28985.0,28847.0,28600.0,28238.0,27885.0,27571.0,27580.0,27292.0,27122,26704.0,26440.0,25966.0,25534.0,25518,25039.0
M,61,37772.0,36561.0,37170.0,37726.0,37146.0,38108.0,38009.0,39041.0,39337.0,38595.0,37765.0,37263.0,36067.0,36168.0,35894.0,36019.0,34351.0,33580.0,33130.0,32013.0,33421.0,30791.0,30813.0,30572.0,30308.0,29883.0,29647.0,29436.0,29144.0,28782.0,28351.0,28035.0,28023.0,27728.0,27646,27402.0,27127.0,27132.0,26967.0,26787.0,26878.0,26470.0,26229.0,25905.0,25509.0,25355.0,25078.0,24791.0,24249.0,24036.0,23722.0,23328.0,23061.0,22989.0,22590.0,22499.0,22228.0,22107.0,21774.0,21507.0,21400.0,21365.0,29688.0,29324.0,28982.0,28846.0,28600.0,28236.0,27884.0,27570.0,27579.0,27292,27121.0,26703.0,26439.0,25965.0,25531,25516.0
M,62,39643.0,37770.0,36559.0,37170.0,37726.0,37144.0,38106.0,38006.0,39039.0,39337.0,38595.0,37764.0,37261.0,36064.0,36168.0,35893.0,36018.0,34348.0,33579.0,33129.0,32011.0,33418.0,30790.0,30813.0,30571.0,30307.0,29883.0,29646.0,29435.0,29144.0,28782.0,28350.0,28034.0,28022.0,27728,27646.0,27402.0,27126.0,27129.0,26967.0,26787.0,26877.0,26470.0,26228.0,25904.0,25509.0,25353.0,25077.0,24790.0,24247.0,24035.0,23721.0,23327.0,23060.0,22989.0,22589.0,22497.0,22228.0,22107.0,21772.0,21505.0,21400.0,21364.0,29687.0,29321.0,28980.0,28842.0,28600.0,28234.0,27884.0,27569.0,27576,27290.0,27120.0,26703.0,26439.0,25965,25530.0
M,63,39866.0,39641.0,37768.0,36557.0,37169.0,37720.0,37144.0,38106.0,38006.0,39039.0,39336.0,38594.0,37762.0,37261.0,36063.0,36167.0,35892.0,36018.0,34348.0,33577.0,33129.0,32008.0,33418.0,30790.0,30811.0,30571.0,30304.0,29882.0,29644.0,29433.0,29143.0,28782.0,28348.0,28034.0,28022,27727.0,27646.0,27402.0,27124.0,27129.0,26966.0,26786.0,26874.0,26470.0,26227.0,25904.0,25507.0,25351.0,25076.0,24790.0,24246.0,24033.0,23719.0,23326.0,23059.0,22989.0,22588.0,22496.0,22228.0,22107.0,21769.0,21505.0,21398.0,21363.0,29685.0,29319.0,28979.0,28842.0,28599.0,28233.0,27884.0,27568,27574.0,27289.0,27119.0,26700.0,26438,25959.0
M,64,39746.0,39865.0,39636.0,37767.0,36556.0,37167.0,37719.0,37140.0,38104.0,38006.0,39039.0,39335.0,38593.0,37762.0,37259.0,36062.0,36166.0,35891.0,36018.0,34347.0,33577.0,33126.0,32007.0,33417.0,30790.0,30810.0,30569.0,30303.0,29881.0,29642.0,29433.0,29143.0,28781.0,28347.0,28033,28020.0,27725.0,27646.0,27401.0,27123.0,27129.0,26965.0,26785.0,26874.0,26470.0,26227.0,25903.0,25507.0,25351.0,25076.0,24787.0,24245.0,24032.0,23719.0,23325.0,23059.0,22986.0,22585.0,22496.0,22225.0,22107.0,21768.0,21505.0,21398.0,21362.0,29683.0,29316.0,28978.0,28842.0,28599.0,28233.0,27883,27568.0,27574.0,27286.0,27117.0,26699,26434.0
M,65,40578.0,39675.0,39809.0,39577.0,37716.0,36517.0,37126.0,37673.0,37101.0,38049.0,37967.0,39002.0,39290.0,38555.0,37729.0,37224.0,36022.0,36108.0,35860.0,35968.0,34312.0,33547.0,33082.0,31980.0,33380.0,30753.0,30775.0,30546.0,30284.0,29862.0,29617.0,29399.0,29106.0,28752.0,28318,28009.0,27995.0,27701.0,27626.0,27377.0,27092.0,27099.0,26937.0,26753.0,26844.0,26438.0,26195.0,25882.0,25481.0,25331.0,25051.0,24751.0,24211.0,24009.0,23701.0,23298.0,23028.0,22951.0,22550.0,22467.0,22186.0,22072.0,21738.0,21476.0,21378.0,21336.0,29651.0,29277.0,28934.0,28805.0,28567.0,28191,27848.0,27533.0,27543.0,27248.0,27078,26659.0
M,66,41415.0,40511.0,39604.0,39734.0,39518.0,37690.0,36474.0,37091.0,37639.0,37065.0,38019.0,37930.0,38970.0,39249.0,38526.0,37693.0,37184.0,35985.0,36077.0,35831.0,35926.0,34276.0,33518.0,33048.0,31950.0,33350.0,30728.0,30746.0,30514.0,30248.0,29823.0,29579.0,29368.0,29078.0,28721,28292.0,27979.0,27967.0,27669.0,27585.0,27357.0,27065.0,27072.0,26913.0,26728.0,26802.0,26413.0,26172.0,25855.0,25454.0,25304.0,25023.0,24720.0,24176.0,23974.0,23670.0,23270.0,23005.0,22923.0,22523.0,22437.0,22163.0,22041.0,21706.0,21453.0,21348.0,21307.0,29614.0,29235.0,28897.0,28756.0,28532,28149.0,27801.0,27488.0,27507.0,27217,27036.0
M,67,41426.0,41353.0,40447.0,39553.0,39691.0,39472.0,37642.0,36443.0,37051.0,37599.0,37022.0,37981.0,37886.0,38929.0,39216.0,38484.0,37661.0,37136.0,35950.0,36045.0,35807.0,35888.0,34243.0,33489.0,33007.0,31915.0,33324.0,30703.0,30714.0,30476.0,30221.0,29798.0,29555.0,29337.0,29051,28693.0,28264.0,27944.0,27927.0,27638.0,27561.0,27325.0,27033.0,27048.0,26881.0,26691.0,26776.0,26363.0,26139.0,25825.0,25429.0,25280.0,24990.0,24686.0,24147.0,23939.0,23634.0,23240.0,22982.0,22891.0,22504.0,22407.0,22136.0,22018.0,21673.0,21424.0,21306.0,21274.0,29575.0,29203.0,28852.0,28716,28489.0,28123.0,27755.0,27437.0,27474,27173.0
M,68,41272.0,41357.0,41296.0,40386.0,39507.0,39641.0,39430.0,37588.0,36403.0,37010.0,37558.0,36980.0,37938.0,37850.0,38890.0,39174.0,38446.0,37624.0,37094.0,35923.0,36010.0,35768.0,35855.0,34209.0,33442.0,32978.0,31892.0,33297.0,30674.0,30683.0,30444.0,30198.0,29769.0,29523.0,29306,29029.0,28663.0,28238.0,27909.0,27906.0,27601.0,27535.0,27298.0,27002.0,27020.0,26856.0,26657.0,26748.0,26328.0,26108.0,25803.0,25402.0,25248.0,24959.0,24656.0,24108.0,23916.0,23611.0,23217.0,22956.0,22863.0,22480.0,22377.0,22107.0,21992.0,21625.0,21403.0,21273.0,21250.0,29537.0,29179.0,28788,28679.0,28459.0,28096.0,27713.0,27405,27430.0
M,69,41724.0,41205.0,41292.0,41238.0,40331.0,39466.0,39589.0,39390.0,37567.0,36372.0,36977.0,37511.0,36942.0,37902.0,37814.0,38860.0,39131.0,38414.0,37581.0,37056.0,35876.0,35978.0,35735.0,35817.0,34174.0,33403.0,32937.0,31860.0,33262.0,30648.0,30660.0,30414.0,30166.0,29733.0,29494,29280.0,29004.0,28633.0,28201.0,27875.0,27873.0,27570.0,27503.0,27269.0,26968.0,26983.0,26829.0,26624.0,26705.0,26299.0,26072.0,25779.0,25375.0,25219.0,24930.0,24619.0,24083.0,23876.0,23585.0,23189.0,22910.0,22838.0,22451.0,22350.0,22089.0,21966.0,21595.0,21376.0,21243.0,21220.0,29503.0,29144,28747.0,28641.0,28421.0,28057.0,27666,27364.0
M,70,42357.0,41592.0,41068.0,41186.0,41124.0,40218.0,39383.0,39497.0,39310.0,37483.0,36285.0,36895.0,37452.0,36884.0,37834.0,37737.0,38773.0,39060.0,38352.0,37488.0,36977.0,35798.0,35899.0,35666.0,35744.0,34106.0,33336.0,32861.0,31798.0,33198.0,30584.0,30588.0,30350.0,30094.0,29668,29441.0,29221.0,28944.0,28569.0,28138.0,27823.0,27810.0,27510.0,27427.0,27218.0,26896.0,26929.0,26759.0,26554.0,26644.0,26251.0,26016.0,25703.0,25306.0,25155.0,24880.0,24539.0,24023.0,23816.0,23516.0,23120.0,22847.0,22771.0,22376.0,22287.0,22042.0,21909.0,21535.0,21303.0,21185.0,21166.0,29423,29063.0,28662.0,28559.0,28357.0,27982,27571.0
M,71,42311.0,42225.0,41459.0,40967.0,41075.0,41034.0,40105.0,39295.0,39418.0,39230.0,37394.0,36200.0,36828.0,37370.0,36810.0,37769.0,37665.0,38699.0,38988.0,38282.0,37408.0,36921.0,35742.0,35824.0,35595.0,35674.0,34030.0,33267.0,32804.0,31725.0,33140.0,30526.0,30521.0,30285.0,30039,29614.0,29387.0,29168.0,28882.0,28518.0,28083.0,27748.0,27757.0,27459.0,27365.0,27160.0,26857.0,26867.0,26683.0,26494.0,26601.0,26195.0,25948.0,25639.0,25228.0,25100.0,24823.0,24475.0,23958.0,23764.0,23463.0,23076.0,22795.0,22702.0,22316.0,22223.0,21997.0,21854.0,21484.0,21245.0,21123.0,21110,29323.0,28986.0,28585.0,28466.0,28267,27906.0
M,72,42200.0,42158.0,42083.0,41335.0,40875.0,40977.0,40946.0,40008.0,39201.0,39325.0,39140.0,37315.0,36130.0,36751.0,37298.0,36723.0,37701.0,37590.0,38607.0,38908.0,38195.0,37328.0,36852.0,35678.0,35758.0,35507.0,35608.0,33961.0,33199.0,32729.0,31664.0,33077.0,30456.0,30459.0,30236,29987.0,29552.0,29329.0,29098.0,28824.0,28460.0,28035.0,27687.0,27676.0,27404.0,27311.0,27099.0,26784.0,26814.0,26615.0,26430.0,26535.0,26128.0,25888.0,25570.0,25171.0,25039.0,24759.0,24411.0,23897.0,23701.0,23412.0,23021.0,22748.0,22661.0,22257.0,22172.0,21940.0,21783.0,21429.0,21194.0,21056,21045.0,29257.0,28896.0,28506.0,28383,28184.0
M,73,41173.0,42069.0,42024.0,41974.0,41234.0,40784.0,40895.0,40862.0,39927.0,39131.0,39244.0,39071.0,37241.0,36047.0,36676.0,37229.0,36666.0,37619.0,37530.0,38541.0,38829.0,38118.0,37255.0,36782.0,35596.0,35691.0,35443.0,35536.0,33884.0,33127.0,32654.0,31601.0,33003.0,30396.0,30395,30173.0,29926.0,29499.0,29260.0,29028.0,28754.0,28391.0,27980.0,27631.0,27617.0,27343.0,27260.0,27041.0,26740.0,26732.0,26560.0,26365.0,26471.0,26063.0,25833.0,25502.0,25109.0,24975.0,24704.0,24340.0,23846.0,23631.0,23353.0,22958.0,22687.0,22620.0,22215.0,22115.0,21882.0,21729.0,21363.0,21134,21007.0,20981.0,29179.0,28828.0,28441,28298.0
M,74,40551.0,41027.0,41940.0,41909.0,41861.0,41144.0,40694.0,40793.0,40788.0,39858.0,39041.0,39163.0,38986.0,37164.0,35964.0,36599.0,37158.0,36608.0,37551.0,37443.0,38455.0,38734.0,38046.0,37189.0,36693.0,35522.0,35625.0,35369.0,35461.0,33829.0,33058.0,32582.0,31536.0,32940.0,30335,30333.0,30104.0,29861.0,29439.0,29214.0,28968.0,28691.0,28336.0,27914.0,27568.0,27547.0,27288.0,27201.0,26984.0,26678.0,26676.0,26494.0,26320.0,26413.0,26005.0,25759.0,25449.0,25045.0,24901.0,24638.0,24287.0,23770.0,23556.0,23299.0,22900.0,22629.0,22561.0,22166.0,22061.0,21819.0,21675.0,21311,21076.0,20956.0,20927.0,29092.0,28745,28366.0
M,75,38037.0,40270.0,40763.0,41713.0,41702.0,41667.0,40951.0,40487.0,40586.0,40611.0,39702.0,38898.0,39008.0,38822.0,36999.0,35834.0,36428.0,37018.0,36467.0,37423.0,37301.0,38303.0,38594.0,37896.0,37025.0,36529.0,35376.0,35481.0,35246.0,35322.0,33683.0,32911.0,32439.0,31401.0,32826,30223.0,30232.0,29997.0,29725.0,29314.0,29095.0,28837.0,28569.0,28222.0,27781.0,27437.0,27416.0,27166.0,27082.0,26853.0,26572.0,26549.0,26377.0,26191.0,26287.0,25877.0,25648.0,25339.0,24928.0,24773.0,24518.0,24170.0,23641.0,23437.0,23172.0,22762.0,22489.0,22445.0,22046.0,21945.0,21715.0,21555,21191.0,20945.0,20851.0,20801.0,28929,28585.0
M,76,37367.0,37775.0,40046.0,40525.0,41508.0,41524.0,41464.0,40762.0,40312.0,40424.0,40444.0,39532.0,38731.0,38839.0,38654.0,36849.0,35690.0,36279.0,36863.0,36331.0,37281.0,37169.0,38146.0,38441.0,37763.0,36890.0,36394.0,35227.0,35351.0,35108.0,35180.0,33554.0,32747.0,32321.0,31287,32697.0,30094.0,30097.0,29890.0,29612.0,29195.0,28962.0,28716.0,28425.0,28112.0,27673.0,27295.0,27300.0,27044.0,26955.0,26720.0,26442.0,26425.0,26242.0,26079.0,26169.0,25755.0,25515.0,25211.0,24796.0,24658.0,24387.0,24051.0,23531.0,23324.0,23042.0,22634.0,22365.0,22318.0,21937.0,21831.0,21603,21424.0,21080.0,20833.0,20728.0,20688,28771.0
M,77,35943.0,37107.0,37550.0,39801.0,40323.0,41315.0,41329.0,41262.0,40590.0,40148.0,40257.0,40274.0,39369.0,38579.0,38704.0,38498.0,36701.0,35559.0,36127.0,36723.0,36220.0,37139.0,37028.0,37999.0,38307.0,37603.0,36760.0,36249.0,35076.0,35211.0,34967.0,35026.0,33425.0,32603.0,32172,31170.0,32555.0,29977.0,29993.0,29768.0,29488.0,29078.0,28841.0,28598.0,28282.0,27982.0,27556.0,27193.0,27160.0,26929.0,26845.0,26604.0,26317.0,26301.0,26113.0,25951.0,26038.0,25616.0,25382.0,25087.0,24677.0,24522.0,24256.0,23950.0,23413.0,23200.0,22931.0,22510.0,22256.0,22191.0,21831.0,21720,21483.0,21305.0,20977.0,20708.0,20621,20583.0
M,78,34420.0,35706.0,36877.0,37343.0,39598.0,40140.0,41106.0,41167.0,41084.0,40438.0,39992.0,40080.0,40121.0,39199.0,38417.0,38539.0,38354.0,36510.0,35411.0,36005.0,36588.0,36079.0,36982.0,36875.0,37840.0,38157.0,37462.0,36598.0,36114.0,34928.0,35072.0,34827.0,34891.0,33288.0,32476,32072.0,31040.0,32424.0,29853.0,29883.0,29634.0,29373.0,28961.0,28737.0,28463.0,28185.0,27855.0,27441.0,27056.0,27039.0,26803.0,26719.0,26466.0,26198.0,26177.0,26003.0,25814.0,25920.0,25480.0,25257.0,24960.0,24562.0,24392.0,24116.0,23820.0,23282.0,23098.0,22805.0,22401.0,22143.0,22077.0,21719,21608.0,21356.0,21201.0,20843.0,20590,20499.0
M,79,33876.0,34177.0,35465.0,36677.0,37148.0,39412.0,39959.0,40916.0,40976.0,40906.0,40294.0,39845.0,39904.0,39956.0,39050.0,38254.0,38385.0,38209.0,36372.0,35250.0,35866.0,36441.0,35950.0,36820.0,36721.0,37703.0,38006.0,37306.0,36438.0,35978.0,34778.0,34928.0,34679.0,34740.0,33152,32358.0,31950.0,30922.0,32257.0,29735.0,29768.0,29497.0,29232.0,28852.0,28601.0,28326.0,28047.0,27733.0,27314.0,26932.0,26919.0,26667.0,26601.0,26358.0,26074.0,26063.0,25907.0,25692.0,25793.0,25375.0,25127.0,24826.0,24447.0,24275.0,23991.0,23696.0,23152.0,22977.0,22680.0,22278.0,22014.0,21933,21613.0,21482.0,21246.0,21078.0,20730,20490.0
M,80,32355.0,33403.0,33749.0,35051.0,36330.0,36824.0,39093.0,39614.0,40575.0,40626.0,40575.0,39968.0,39541.0,39559.0,39627.0,38735.0,37981.0,38104.0,37922.0,36105.0,34954.0,35608.0,36141.0,35648.0,36517.0,36420.0,37408.0,37713.0,37001.0,36149.0,35673.0,34491.0,34635.0,34417.0,34475,32893.0,32110.0,31687.0,30680.0,31999.0,29450.0,29535.0,29252.0,29001.0,28574.0,28336.0,28090.0,27820.0,27491.0,27073.0,26667.0,26685.0,26431.0,26374.0,26115.0,25848.0,25838.0,25662.0,25430.0,25554.0,25122.0,24858.0,24601.0,24198.0,24005.0,23728.0,23427.0,22890.0,22740.0,22451.0,22036.0,21785,21710.0,21385.0,21260.0,21001.0,20849,20519.0
M,81,29717.0,31936.0,32977.0,33364.0,34676.0,36004.0,36476.0,38734.0,39272.0,40228.0,40269.0,40273.0,39635.0,39249.0,39269.0,39317.0,38425.0,37667.0,37817.0,37591.0,35816.0,34679.0,35324.0,35841.0,35381.0,36196.0,36150.0,37110.0,37430.0,36716.0,35858.0,35405.0,34197.0,34365.0,34159,34198.0,32644.0,31868.0,31413.0,30438.0,31756.0,29208.0,29265.0,28985.0,28771.0,28306.0,28088.0,27848.0,27578.0,27243.0,26814.0,26418.0,26416.0,26196.0,26090.0,25876.0,25594.0,25594.0,25376.0,25189.0,25297.0,24899.0,24602.0,24365.0,23959.0,23772.0,23487.0,23169.0,22668.0,22497.0,22190.0,21793,21531.0,21463.0,21140.0,21053.0,20771,20603.0
M,82,28991.0,29318.0,31538.0,32601.0,33017.0,34335.0,35686.0,36165.0,38413.0,38956.0,39877.0,39965.0,39975.0,39325.0,38924.0,38967.0,39010.0,38105.0,37387.0,37530.0,37310.0,35528.0,34386.0,35034.0,35585.0,35097.0,35918.0,35866.0,36827.0,37116.0,36432.0,35546.0,35146.0,33924.0,34090,33898.0,33914.0,32378.0,31606.0,31160.0,30179.0,31490.0,28939.0,28997.0,28750.0,28534.0,28053.0,27829.0,27593.0,27319.0,27006.0,26609.0,26168.0,26180.0,25940.0,25844.0,25607.0,25370.0,25341.0,25121.0,24952.0,25044.0,24647.0,24371.0,24120.0,23742.0,23539.0,23238.0,22920.0,22440.0,22263.0,21950,21587.0,21287.0,21187.0,20910.0,20794,20539.0
M,83,26888.0,28602.0,28972.0,31153.0,32277.0,32714.0,34026.0,35380.0,35873.0,38105.0,38627.0,39538.0,39627.0,39675.0,39018.0,38611.0,38629.0,38716.0,37807.0,37106.0,37197.0,37018.0,35249.0,34121.0,34770.0,35313.0,34784.0,35650.0,35606.0,36534.0,36843.0,36134.0,35265.0,34889.0,33652,33819.0,33632.0,33623.0,32098.0,31366.0,30875.0,29913.0,31213.0,28693.0,28722.0,28503.0,28254.0,27798.0,27555.0,27330.0,27069.0,26751.0,26345.0,25943.0,25935.0,25692.0,25569.0,25355.0,25136.0,25101.0,24871.0,24682.0,24819.0,24400.0,24104.0,23870.0,23459.0,23276.0,23005.0,22685.0,22188.0,22035,21717.0,21356.0,21030.0,20964.0,20680,20562.0
M,84,25574.0,26531.0,28230.0,28639.0,30856.0,31990.0,32428.0,33733.0,35115.0,35583.0,37787.0,38299.0,39223.0,39305.0,39386.0,38686.0,38305.0,38336.0,38406.0,37537.0,36824.0,36906.0,36734.0,34973.0,33843.0,34516.0,35011.0,34524.0,35378.0,35310.0,36235.0,36560.0,35855.0,34994.0,34597,33351.0,33504.0,33355.0,33337.0,31830.0,31102.0,30623.0,29672.0,30911.0,28427.0,28450.0,28249.0,27977.0,27540.0,27285.0,27070.0,26831.0,26506.0,26080.0,25695.0,25663.0,25451.0,25338.0,25106.0,24905.0,24856.0,24624.0,24440.0,24556.0,24170.0,23884.0,23624.0,23236.0,23031.0,22773.0,22424.0,21951,21830.0,21463.0,21142.0,20821.0,20716,20422.0
M,85,22777.0,24884.0,25868.0,27606.0,28094.0,30289.0,31418.0,31859.0,33131.0,34497.0,34982.0,37185.0,37677.0,38603.0,38675.0,38763.0,38118.0,37706.0,37767.0,37820.0,36911.0,36263.0,36302.0,36153.0,34425.0,33284.0,33948.0,34480.0,33937.0,34821.0,34717.0,35735.0,35976.0,35228.0,34410,34039.0,32793.0,32964.0,32776.0,32772.0,31324.0,30561.0,30105.0,29135.0,30392.0,27934.0,27958.0,27774.0,27452.0,27011.0,26806.0,26584.0,26324.0,26012.0,25569.0,25217.0,25173.0,24965.0,24879.0,24592.0,24443.0,24347.0,24119.0,23964.0,24074.0,23703.0,23383.0,23120.0,22780.0,22547.0,22263.0,21963,21456.0,21347.0,20983.0,20667.0,20350,20280.0
M,86,20807.0,22170.0,24245.0,25286.0,27016.0,27590.0,29721.0,30845.0,31296.0,32555.0,33951.0,34440.0,36620.0,37121.0,38022.0,38121.0,38146.0,37535.0,37113.0,37201.0,37272.0,36308.0,35699.0,35707.0,35591.0,33877.0,32754.0,33402.0,33963.0,33379.0,34303.0,34188.0,35171.0,35437.0,34721,33860.0,33522.0,32223.0,32455.0,32216.0,32215.0,30788.0,30053.0,29562.0,28632.0,29861.0,27434.0,27441.0,27271.0,26945.0,26511.0,26361.0,26093.0,25855.0,25553.0,25118.0,24734.0,24691.0,24478.0,24390.0,24119.0,23981.0,23903.0,23639.0,23441.0,23592.0,23271.0,22904.0,22622.0,22336.0,22033.0,21775,21481.0,20967.0,20884.0,20503.0,20180,19897.0
M,87,19525.0,20288.0,21598.0,23689.0,24762.0,26521.0,27093.0,29172.0,30280.0,30741.0,31997.0,33375.0,33900.0,36040.0,36504.0,37417.0,37513.0,37554.0,36948.0,36527.0,36631.0,36668.0,35750.0,35170.0,35170.0,35031.0,33346.0,32224.0,32840.0,33447.0,32856.0,33761.0,33656.0,34596.0,34883,34189.0,33327.0,32976.0,31700.0,31925.0,31673.0,31663.0,30253.0,29555.0,29051.0,28132.0,29329.0,26941.0,26957.0,26759.0,26423.0,25997.0,25895.0,25608.0,25386.0,25049.0,24622.0,24283.0,24203.0,23991.0,23940.0,23628.0,23478.0,23413.0,23155.0,22995.0,23088.0,22793.0,22398.0,22093.0,21869.0,21544,21326.0,21036.0,20475.0,20410.0,20033,19704.0
M,88,18007.0,19017.0,19752.0,21094.0,23172.0,24278.0,26069.0,26609.0,28664.0,29744.0,30235.0,31458.0,32841.0,33346.0,35491.0,35940.0,36826.0,36963.0,36973.0,36363.0,35961.0,36073.0,36110.0,35182.0,34629.0,34659.0,34484.0,32799.0,31701.0,32368.0,32941.0,32355.0,33243.0,33142.0,34059,34338.0,33619.0,32840.0,32461.0,31151.0,31384.0,31147.0,31109.0,29749.0,29053.0,28530.0,27663.0,28822.0,26444.0,26465.0,26258.0,25897.0,25477.0,25416.0,25129.0,24887.0,24615.0,24132.0,23801.0,23717.0,23526.0,23487.0,23139.0,23046.0,22938.0,22691.0,22526.0,22624.0,22292.0,21891.0,21660.0,21381,21088.0,20865.0,20572.0,20008.0,19958,19597.0
M,89,16409.0,17557.0,18544.0,19360.0,20657.0,22723.0,23828.0,25610.0,26171.0,28156.0,29252.0,29740.0,30947.0,32326.0,32818.0,34940.0,35393.0,36275.0,36370.0,36398.0,35801.0,35379.0,35502.0,35526.0,34642.0,34062.0,34097.0,33924.0,32288.0,31211.0,31817.0,32447.0,31845.0,32728.0,32613,33495.0,33805.0,33068.0,32312.0,31898.0,30620.0,30836.0,30615.0,30587.0,29246.0,28504.0,28042.0,27143.0,28307.0,25973.0,25970.0,25731.0,25404.0,24996.0,24904.0,24653.0,24397.0,24149.0,23693.0,23338.0,23258.0,23046.0,22995.0,22683.0,22582.0,22462.0,22240.0,22047.0,22148.0,21812.0,21427.0,21196,20918.0,20644.0,20371.0,20114.0,19570,19539.0
